1.76859e-05 0.00278308 0.00158143 8.7622e-05 0.000431587 -2.59039e-06 7.42791e-06 
0.00278308 0.466059 0.236444 0.0135834 0.0499785 -0.000387673 0.00112885 
0.00158143 0.236444 0.155276 0.00812992 0.0385586 -0.000239194 0.000673055 
8.7622e-05 0.0135834 0.00812992 0.00045715 0.00979553 -1.10576e-05 3.6771e-05 
0.000431587 0.0499785 0.0385586 0.00979553 5.15451 0.000118538 0.000204053 
-2.59039e-06 -0.000387673 -0.000239194 -1.10576e-05 0.000118538 2.00135e-06 -1.14718e-06 
7.42791e-06 0.00112885 0.000673055 3.6771e-05 0.000204053 -1.14718e-06 6.48434e-06 
