0.16662 0.82318 0.038907
0.029037 0.68077 0.034774
0.60055 0.97502 0.020276
0.1344 0.86031 0.019531
0.31919 0.94678 0.028916
0.06032 0.79585 0.027164
0.70743 0.99634 0.019371
0.17023 0.8942 0.018474
0.85835 1 0.018759
0.2311 0.92317 0.017482
0.95026 0.99096 0.018256
0.27582 0.93634 0.017252
0.98164 0.9698 0.017689
0.29273 0.94453 0.017217
